UserID,Age,Gender,Country,EducationLevel,CurrentJobTitle,YearsOfExperience,Industry,HasAISkills,AISkillsList,WillingnessToUpskill,UpskillingActionsTaken,SkillGapScore,FutureJobRisk,RecommendedLearningPath,LastProfileUpdate
USR-0816,50,Female,UK,Master's,Software Engineer,27,Retail,True,"Machine Learning, AI Ethics, Computer Vision",3,2,0.38,Low,,2023-03-19
USR-0817,42,Male,Brazil,Master's,Marketing Coordinator,22,Finance,True,"Computer Vision, Prompt Engineering",3,2,0.2,Medium,,2023-09-24
USR-0818,50,Male,USA,Bachelor's,AI Specialist,32,Consulting,False,,4,5,0.7,Low,"Prompt Engineering, NLP",2024-06-21
USR-0819,43,Female,France,High School,AI Specialist,23,Media,False,,2,0,0.7,Low,"Python, Data Analysis, AI Ethics",2023-05-15
USR-0820,54,Male,Brazil,PhD,Marketing Coordinator,35,Media,True,"Prompt Engineering, Deep Learning",2,2,0.43,High,,2023-11-20
USR-0821,48,Female,UK,Master's,Content Creator,28,Consulting,False,,4,4,0.7,Low,"Machine Learning, Deep Learning",2023-05-26
USR-0822,38,Female,USA,Bachelor's,AI Specialist,15,Media,True,"Machine Learning, Deep Learning, Computer Vision",5,0,0.3,Low,,2023-01-08
USR-0823,35,Male,USA,Bachelor's,Retail Manager,11,Healthcare,False,,5,3,0.7,High,"Data Visualization, Python",2024-05-13
USR-0824,38,Female,India,Master's,Nurse,15,Finance,True,"Computer Vision, Prompt Engineering",4,0,0.18,Medium,,2024-05-28
USR-0825,51,Female,France,PhD,Teacher,29,Finance,False,,4,0,0.7,Medium,"Python, Data Analysis, AI Ethics",2023-07-15
USR-0826,44,Female,India,Bachelor's,Teacher,26,Manufacturing,False,,2,2,0.7,High,"Prompt Engineering, NLP",2023-12-27
USR-0827,39,Female,Canada,Bachelor's,Nurse,18,Manufacturing,False,,5,0,0.7,Medium,"Data Visualization, Python",2024-03-02
USR-0828,24,Female,USA,Master's,Financial Advisor,5,Healthcare,False,,4,2,0.7,Low,"Data Visualization, Python",2023-03-03
USR-0829,39,Male,Germany,Master's,Data Analyst,20,Media,False,,4,2,0.7,Low,"Machine Learning, Deep Learning",2024-01-22
USR-0830,31,Female,USA,Master's,AI Specialist,13,Healthcare,False,,4,1,0.7,Low,"Prompt Engineering, NLP",2024-01-09
USR-0831,29,Female,India,Bachelor's,Content Creator,10,Healthcare,False,,5,1,0.7,Low,"Python, Data Analysis, AI Ethics",2024-03-20
USR-0832,26,Male,India,Master's,Financial Advisor,7,Education,False,,4,4,0.7,High,AI for Business,2024-05-31
USR-0833,27,Male,Australia,Bachelor's,Software Engineer,5,Consulting,False,,5,2,0.7,Low,AI for Business,2023-07-14
USR-0834,55,Female,France,PhD,Data Analyst,36,Education,False,,4,1,0.7,Low,"Python, Data Analysis, AI Ethics",2024-05-25
USR-0835,46,Female,Canada,Bachelor's,Marketing Coordinator,24,Manufacturing,False,,2,0,0.7,High,"Python, Data Analysis, AI Ethics",2024-04-14
USR-0836,26,Male,India,High School,Financial Advisor,7,Education,False,,4,1,0.7,Medium,AI for Business,2024-02-02
USR-0837,26,Male,Australia,Bachelor's,Marketing Coordinator,7,Healthcare,False,,5,1,0.7,Medium,"Machine Learning, Deep Learning",2024-06-26
USR-0838,60,Prefer Not to Say,USA,Bachelor's,Operations Manager,37,Healthcare,False,,4,3,0.7,Medium,AI for Business,2023-09-30
USR-0839,52,Female,Australia,Bachelor's,Admin Assistant,30,Finance,False,,4,4,0.7,High,"Data Visualization, Python",2024-05-08
USR-0840,49,Male,Canada,Bachelor's,Data Analyst,28,Tech,False,,4,0,0.7,Low,"Machine Learning, Deep Learning",2023-02-08
USR-0841,32,Male,Australia,Bachelor's,Teacher,13,Tech,True,"Data Science, Prompt Engineering",5,4,0.16,Low,,2024-01-08
USR-0842,60,Female,Australia,Bachelor's,Teacher,40,Consulting,False,,2,2,0.7,Medium,"Prompt Engineering, NLP",2023-03-03
USR-0843,60,Female,Australia,Bachelor's,Teacher,39,Consulting,False,,4,0,0.7,Low,"Prompt Engineering, NLP",2023-08-30
USR-0844,25,Male,France,Master's,Admin Assistant,5,Retail,False,,5,1,0.7,High,"Python, Data Analysis, AI Ethics",2023-06-18
USR-0845,52,Female,Brazil,Bachelor's,Teacher,29,Media,False,,3,0,0.7,Low,"Prompt Engineering, NLP",2024-05-10
USR-0846,22,Female,France,Bachelor's,Admin Assistant,1,Finance,False,,3,2,0.7,High,AI for Business,2024-06-12
USR-0847,46,Male,UK,Bachelor's,Teacher,22,Finance,True,"AI Ethics, Computer Vision, Data Science",2,1,0.27,Medium,,2023-10-26
USR-0848,40,Male,USA,Bachelor's,AI Specialist,16,Media,False,,3,1,0.7,Low,"Machine Learning, Deep Learning",2023-11-07
USR-0849,32,Female,France,Bachelor's,Software Engineer,10,Retail,False,,3,1,0.7,Low,"Machine Learning, Deep Learning",2023-03-26
USR-0850,23,Female,Australia,Bachelor's,Teacher,0,Healthcare,False,,4,0,0.7,Medium,"Python, Data Analysis, AI Ethics",2024-06-04
USR-0851,31,Female,USA,Other,Software Engineer,7,Tech,False,,4,4,0.7,Low,AI for Business,2023-05-07
USR-0852,54,Female,UK,Master's,Software Engineer,31,Tech,False,,3,2,0.7,Low,"Data Visualization, Python",2023-06-30
USR-0853,48,Female,India,Bachelor's,Content Creator,25,Education,False,,3,1,0.7,Low,AI for Business,2023-10-26
USR-0854,40,Male,India,Bachelor's,Software Engineer,19,Healthcare,False,,4,0,0.7,Low,"Machine Learning, Deep Learning",2024-01-30
USR-0855,42,Male,UK,Master's,Data Analyst,21,Manufacturing,False,,4,3,0.7,Low,AI for Business,2024-07-06
USR-0856,36,Female,India,Master's,Retail Manager,13,Healthcare,False,,4,1,0.7,High,AI for Business,2023-11-29
USR-0857,24,Female,France,Bachelor's,Admin Assistant,5,Tech,True,"Deep Learning, Computer Vision",4,2,0.19,High,,2023-03-31
USR-0858,52,Male,USA,Master's,Content Creator,33,Consulting,False,,4,0,0.7,Low,"Prompt Engineering, NLP",2023-04-06
USR-0859,47,Male,Australia,Bachelor's,AI Specialist,26,Media,False,,3,2,0.7,Low,"Python, Data Analysis, AI Ethics",2023-11-24
USR-0860,35,Male,UK,High School,Financial Advisor,11,Retail,False,,4,0,0.7,High,"Machine Learning, Deep Learning",2023-07-01
USR-0861,60,Female,Canada,Master's,Financial Advisor,42,Finance,False,,4,1,0.7,High,"Machine Learning, Deep Learning",2024-03-15
USR-0862,32,Prefer Not to Say,India,High School,Retail Manager,11,Consulting,False,,4,2,0.7,High,"Machine Learning, Deep Learning",2023-11-08
USR-0863,34,Female,Australia,Bachelor's,Operations Manager,10,Media,False,,4,3,0.7,Low,AI for Business,2024-01-09
USR-0864,23,Male,Australia,Master's,Retail Manager,4,Manufacturing,False,,5,4,0.7,High,AI for Business,2023-07-09
USR-0865,60,Male,Germany,Bachelor's,Content Creator,36,Finance,False,,3,2,0.7,Low,"Machine Learning, Deep Learning",2024-02-03
USR-0866,55,Male,Brazil,PhD,Content Creator,37,Education,False,,4,1,0.7,Low,"Python, Data Analysis, AI Ethics",2024-02-09
USR-0867,54,Female,India,Master's,Teacher,31,Consulting,False,,4,5,0.7,High,"Data Visualization, Python",2024-01-10
USR-0868,51,Male,India,Master's,Operations Manager,28,Finance,False,,2,0,0.7,Low,AI for Business,2024-03-13
USR-0869,40,Female,France,Bachelor's,Operations Manager,21,Education,False,,4,4,0.7,Medium,"Machine Learning, Deep Learning",2023-07-18
USR-0870,51,Female,France,Master's,Marketing Coordinator,28,Healthcare,True,"Machine Learning, Natural Language Processing",4,0,0.44,Low,,2023-09-19
USR-0871,54,Female,Germany,Bachelor's,Data Analyst,35,Retail,False,,3,0,0.7,Medium,"Prompt Engineering, NLP",2023-04-23
USR-0872,30,Female,UK,Master's,Nurse,6,Retail,True,Deep Learning,3,1,0.28,Low,,2023-10-31
USR-0873,55,Female,USA,Bachelor's,Financial Advisor,32,Healthcare,False,,4,3,0.7,Medium,"Machine Learning, Deep Learning",2023-05-14
USR-0874,25,Non-Binary,Brazil,PhD,AI Specialist,4,Tech,False,,4,5,0.7,Low,"Machine Learning, Deep Learning",2024-03-20
USR-0875,51,Female,India,Master's,Retail Manager,32,Healthcare,False,,3,0,0.7,High,AI for Business,2024-02-05
USR-0876,34,Male,Brazil,Bachelor's,Marketing Coordinator,10,Retail,False,,4,2,0.7,Low,"Machine Learning, Deep Learning",2023-07-01
USR-0877,46,Male,India,Bachelor's,Marketing Coordinator,23,Tech,True,"Data Science, Machine Learning, AI Ethics",4,0,0.32,Low,,2023-10-14
USR-0878,29,Male,France,PhD,Retail Manager,10,Tech,False,,5,4,0.7,High,"Python, Data Analysis, AI Ethics",2023-02-21
USR-0879,32,Female,Germany,Bachelor's,Marketing Coordinator,14,Consulting,False,,5,1,0.7,Medium,"Machine Learning, Deep Learning",2024-02-10
USR-0880,54,Female,USA,Bachelor's,Financial Advisor,30,Media,False,,4,4,0.7,Medium,"Machine Learning, Deep Learning",2024-07-19
USR-0881,22,Male,Germany,Bachelor's,AI Specialist,3,Consulting,False,,5,3,0.7,Low,"Python, Data Analysis, AI Ethics",2024-02-01
USR-0882,22,Non-Binary,India,Bachelor's,Retail Manager,2,Finance,True,"Computer Vision, Natural Language Processing",3,0,0.16,High,,2024-07-14
USR-0883,55,Male,India,Master's,Nurse,36,Consulting,False,,2,1,0.7,Low,AI for Business,2024-02-07
USR-0884,32,Male,UK,Bachelor's,Admin Assistant,13,Finance,False,,5,1,0.7,High,AI for Business,2023-02-06
USR-0885,48,Female,Canada,High School,Software Engineer,28,Tech,True,"Data Science, Computer Vision",4,4,0.44,Low,,2023-06-04
USR-0886,44,Male,UK,High School,Software Engineer,23,Manufacturing,False,,3,1,0.7,Low,"Machine Learning, Deep Learning",2024-02-16
USR-0887,49,Female,USA,High School,Marketing Coordinator,25,Education,False,,4,3,0.7,Low,AI for Business,2024-06-14
USR-0888,46,Female,India,Bachelor's,Software Engineer,25,Consulting,False,,4,1,0.7,Low,"Prompt Engineering, NLP",2023-08-26
USR-0889,25,Female,Australia,Master's,Retail Manager,6,Education,False,,5,5,0.7,High,"Python, Data Analysis, AI Ethics",2023-05-21
USR-0890,23,Male,India,Bachelor's,Nurse,2,Education,False,,5,5,0.7,Medium,"Machine Learning, Deep Learning",2023-06-04
USR-0891,50,Male,Germany,Master's,Data Analyst,28,Manufacturing,True,AI Ethics,3,0,0.38,Medium,,2023-08-12
USR-0892,30,Female,USA,Bachelor's,Admin Assistant,8,Retail,False,,4,3,0.7,High,"Prompt Engineering, NLP",2023-03-12
USR-0893,59,Male,Canada,Bachelor's,Content Creator,41,Media,False,,3,2,0.7,Low,"Prompt Engineering, NLP",2023-06-24
USR-0894,42,Male,Germany,High School,Teacher,23,Tech,False,,2,2,0.7,High,"Machine Learning, Deep Learning",2023-01-16
USR-0895,53,Female,USA,High School,Financial Advisor,29,Finance,False,,2,0,0.7,Low,"Data Visualization, Python",2023-03-21
USR-0896,49,Female,France,High School,Nurse,29,Media,False,,4,1,0.7,Medium,"Machine Learning, Deep Learning",2023-12-19
USR-0897,33,Female,Brazil,Bachelor's,Teacher,14,Consulting,False,,5,5,0.7,Medium,AI for Business,2023-06-15
USR-0898,51,Male,India,Bachelor's,Financial Advisor,33,Media,False,,4,4,0.7,Low,"Machine Learning, Deep Learning",2024-07-08
USR-0899,50,Male,France,Bachelor's,Software Engineer,31,Manufacturing,False,,4,5,0.7,Low,"Data Visualization, Python",2023-03-31
USR-0900,44,Female,USA,Master's,Software Engineer,21,Retail,False,,4,1,0.7,Low,"Data Visualization, Python",2023-01-21
USR-0901,41,Female,France,Bachelor's,Retail Manager,19,Education,False,,2,1,0.7,High,"Data Visualization, Python",2023-03-06
USR-0902,46,Male,Germany,Master's,Retail Manager,23,Finance,True,"Natural Language Processing, Machine Learning, Computer Vision",4,4,0.27,High,,2024-04-13
USR-0903,46,Male,Brazil,Bachelor's,AI Specialist,23,Retail,False,,3,1,0.7,Low,AI for Business,2024-07-24
USR-0904,44,Non-Binary,Brazil,PhD,Data Analyst,20,Media,True,"Deep Learning, Prompt Engineering, Machine Learning",3,1,0.35,Medium,,2024-06-06
USR-0905,47,Male,USA,Bachelor's,Operations Manager,24,Finance,False,,3,2,0.7,Low,"Data Visualization, Python",2024-03-04
USR-0906,36,Female,France,PhD,Nurse,13,Retail,False,,3,0,0.7,Medium,"Prompt Engineering, NLP",2023-12-13
USR-0907,27,Male,Australia,Bachelor's,Content Creator,7,Retail,False,,4,2,0.7,Low,"Python, Data Analysis, AI Ethics",2024-05-22
USR-0908,45,Male,Canada,High School,Admin Assistant,22,Consulting,False,,3,1,0.7,High,"Machine Learning, Deep Learning",2023-09-10
USR-0909,26,Female,USA,High School,Marketing Coordinator,7,Tech,False,,5,4,0.7,Low,"Machine Learning, Deep Learning",2024-02-15
USR-0910,30,Male,USA,Bachelor's,Nurse,11,Education,False,,5,4,0.7,Low,"Python, Data Analysis, AI Ethics",2023-02-01
USR-0911,30,Male,India,Master's,Financial Advisor,11,Education,True,"Prompt Engineering, Natural Language Processing, Data Science",3,0,0.34,Low,,2023-03-01
USR-0912,47,Male,USA,Bachelor's,Data Analyst,24,Healthcare,False,,4,0,0.7,Low,"Machine Learning, Deep Learning",2024-01-03
USR-0913,57,Female,USA,Bachelor's,AI Specialist,38,Healthcare,False,,3,1,0.7,Low,"Data Visualization, Python",2023-05-28
USR-0914,57,Male,USA,Master's,Admin Assistant,37,Finance,False,,3,2,0.7,High,"Python, Data Analysis, AI Ethics",2023-09-10
USR-0915,33,Male,UK,Bachelor's,Teacher,9,Tech,True,"Natural Language Processing, Computer Vision, Prompt Engineering",5,3,0.16,Medium,,2023-02-14
USR-0916,41,Female,Canada,Bachelor's,Operations Manager,23,Healthcare,False,,3,0,0.7,Medium,"Data Visualization, Python",2024-04-28
USR-0917,46,Male,UK,Master's,Nurse,24,Tech,True,Computer Vision,2,0,0.29,Medium,,2023-07-26
USR-0918,36,Female,Canada,Master's,Software Engineer,13,Manufacturing,True,Deep Learning,5,1,0.33,Low,,2023-04-11
USR-0919,54,Male,UK,Master's,Financial Advisor,30,Healthcare,False,,4,0,0.7,Low,"Python, Data Analysis, AI Ethics",2024-06-30
USR-0920,40,Male,UK,Master's,Content Creator,17,Finance,True,"AI Ethics, Computer Vision",2,1,0.23,Low,,2023-12-19
USR-0921,25,Male,UK,Master's,Content Creator,6,Manufacturing,True,"Data Science, Machine Learning",4,1,0.33,Low,,2023-02-07
USR-0922,57,Male,Germany,Bachelor's,Financial Advisor,34,Manufacturing,False,,3,0,0.7,Medium,"Data Visualization, Python",2023-01-19
USR-0923,50,Female,UK,High School,Retail Manager,27,Retail,False,,2,1,0.7,High,"Python, Data Analysis, AI Ethics",2024-05-21
USR-0924,33,Non-Binary,Canada,High School,Teacher,15,Retail,False,,3,1,0.7,Low,"Machine Learning, Deep Learning",2023-06-27
USR-0925,49,Male,Germany,Bachelor's,Retail Manager,27,Healthcare,False,,3,1,0.7,High,"Prompt Engineering, NLP",2023-10-15
USR-0926,57,Male,India,Bachelor's,Nurse,36,Finance,False,,3,1,0.7,Medium,"Prompt Engineering, NLP",2024-01-06
USR-0927,26,Female,Germany,Bachelor's,Operations Manager,7,Finance,False,,3,0,0.7,Medium,"Machine Learning, Deep Learning",2023-08-21
USR-0928,46,Female,USA,Bachelor's,Data Analyst,28,Finance,False,,3,1,0.7,Low,"Prompt Engineering, NLP",2023-04-26
USR-0929,56,Female,India,Bachelor's,Marketing Coordinator,33,Manufacturing,False,,3,1,0.7,Low,"Python, Data Analysis, AI Ethics",2024-02-05
USR-0930,46,Male,USA,Bachelor's,Admin Assistant,22,Consulting,False,,4,4,0.7,High,AI for Business,2024-02-02
USR-0931,54,Male,India,Other,Data Analyst,33,Healthcare,False,,2,2,0.7,Medium,"Data Visualization, Python",2023-02-12
USR-0932,29,Female,France,Bachelor's,Marketing Coordinator,9,Manufacturing,False,,4,4,0.7,Medium,"Data Visualization, Python",2023-08-14
USR-0933,40,Male,France,Master's,Software Engineer,21,Consulting,False,,4,3,0.7,Low,"Python, Data Analysis, AI Ethics",2024-03-28
USR-0934,49,Male,France,Bachelor's,Nurse,26,Media,False,,2,2,0.7,Medium,"Machine Learning, Deep Learning",2023-12-12
USR-0935,48,Female,USA,Bachelor's,Teacher,28,Media,False,,2,2,0.7,Medium,"Python, Data Analysis, AI Ethics",2023-10-23
USR-0936,28,Female,USA,Master's,Nurse,8,Education,False,,4,4,0.7,High,"Data Visualization, Python",2023-04-01
USR-0937,40,Male,France,Other,Teacher,20,Education,False,,2,2,0.7,High,AI for Business,2024-06-13
USR-0938,60,Non-Binary,Canada,Master's,Marketing Coordinator,41,Manufacturing,True,"Machine Learning, Natural Language Processing",3,2,0.42,Medium,,2024-02-27
USR-0939,43,Female,USA,Bachelor's,Marketing Coordinator,24,Healthcare,False,,3,2,0.7,Medium,"Prompt Engineering, NLP",2024-01-13
USR-0940,31,Female,Brazil,Bachelor's,Teacher,13,Tech,True,Computer Vision,4,1,0.16,Medium,,2023-06-15
USR-0941,52,Female,France,Bachelor's,AI Specialist,30,Healthcare,False,,2,0,0.7,Low,"Machine Learning, Deep Learning",2024-05-04
USR-0942,30,Male,India,Bachelor's,Operations Manager,10,Education,False,,4,3,0.7,Low,"Python, Data Analysis, AI Ethics",2023-05-30
USR-0943,50,Male,UK,Bachelor's,AI Specialist,30,Manufacturing,False,,4,1,0.7,Low,"Machine Learning, Deep Learning",2023-10-08
USR-0944,39,Male,USA,Master's,Admin Assistant,15,Consulting,True,Computer Vision,4,1,0.34,High,,2023-01-14
USR-0945,30,Female,UK,PhD,Retail Manager,7,Retail,False,,3,1,0.7,High,"Prompt Engineering, NLP",2023-07-26
USR-0946,40,Male,Canada,Bachelor's,Content Creator,18,Tech,False,,3,2,0.7,Low,"Machine Learning, Deep Learning",2023-07-16
USR-0947,42,Male,Australia,Bachelor's,Content Creator,20,Tech,True,"AI Ethics, Machine Learning, Natural Language Processing",4,5,0.16,Low,,2024-06-28
USR-0948,23,Male,Brazil,High School,Software Engineer,3,Healthcare,False,,4,4,0.7,Low,"Data Visualization, Python",2024-03-27
USR-0949,47,Female,USA,High School,Marketing Coordinator,25,Education,False,,2,1,0.7,Medium,"Prompt Engineering, NLP",2024-04-07
USR-0950,22,Female,India,Bachelor's,Data Analyst,3,Manufacturing,False,,4,4,0.7,Medium,AI for Business,2023-07-25
USR-0951,40,Female,UK,Bachelor's,Financial Advisor,18,Finance,False,,3,0,0.7,Low,"Machine Learning, Deep Learning",2023-06-14
USR-0952,59,Male,UK,PhD,Retail Manager,38,Manufacturing,False,,4,2,0.7,High,"Python, Data Analysis, AI Ethics",2024-02-25
USR-0953,53,Male,Brazil,PhD,Financial Advisor,31,Consulting,True,AI Ethics,4,2,0.39,Medium,,2024-02-12
USR-0954,55,Female,India,Bachelor's,Content Creator,36,Education,True,Data Science,4,5,0.4,Low,,2023-12-14
USR-0955,24,Male,USA,Bachelor's,AI Specialist,4,Education,True,Deep Learning,4,5,0.27,Low,,2023-02-13
USR-0956,42,Male,USA,PhD,Retail Manager,18,Tech,True,Data Science,3,1,0.23,High,,2023-05-04
USR-0957,44,Female,USA,Other,Software Engineer,21,Finance,False,,4,2,0.7,Low,"Prompt Engineering, NLP",2024-04-06
USR-0958,53,Female,Australia,Bachelor's,AI Specialist,34,Finance,False,,4,3,0.7,Low,"Machine Learning, Deep Learning",2023-04-27
USR-0959,57,Female,Brazil,High School,Financial Advisor,36,Manufacturing,False,,4,0,0.7,Medium,"Data Visualization, Python",2023-09-09
USR-0960,24,Female,UK,Master's,Marketing Coordinator,3,Retail,False,,3,2,0.7,High,"Data Visualization, Python",2023-08-18
USR-0961,29,Female,India,Bachelor's,Retail Manager,11,Finance,False,,4,3,0.7,High,AI for Business,2024-03-25
USR-0962,25,Female,Germany,Bachelor's,Data Analyst,4,Healthcare,False,,5,0,0.7,Medium,"Prompt Engineering, NLP",2023-03-11
USR-0963,24,Male,USA,Master's,Retail Manager,5,Consulting,False,,4,1,0.7,High,"Python, Data Analysis, AI Ethics",2023-10-02
USR-0964,59,Female,Canada,High School,Data Analyst,39,Consulting,True,"AI Ethics, Prompt Engineering",3,0,0.45,High,,2023-01-20
USR-0965,24,Male,India,Bachelor's,Retail Manager,4,Healthcare,False,,3,1,0.7,High,"Machine Learning, Deep Learning",2023-05-05
USR-0966,38,Male,India,Bachelor's,Financial Advisor,17,Consulting,False,,5,2,0.7,Medium,"Prompt Engineering, NLP",2023-08-16
USR-0967,37,Female,France,Bachelor's,Financial Advisor,13,Tech,True,AI Ethics,3,1,0.15,Low,,2024-06-21
USR-0968,36,Male,Canada,High School,Nurse,13,Tech,False,,4,1,0.7,Medium,"Data Visualization, Python",2024-03-31
USR-0969,44,Male,India,High School,Teacher,21,Education,False,,4,2,0.7,High,"Prompt Engineering, NLP",2024-03-03
USR-0970,35,Male,Australia,Master's,Marketing Coordinator,11,Retail,False,,4,0,0.7,High,"Machine Learning, Deep Learning",2023-04-15
USR-0971,47,Male,Australia,Bachelor's,Marketing Coordinator,25,Tech,False,,4,3,0.7,High,"Data Visualization, Python",2023-05-24
USR-0972,42,Male,France,Bachelor's,Teacher,24,Media,False,,3,1,0.7,High,"Machine Learning, Deep Learning",2024-07-10
USR-0973,30,Female,India,Bachelor's,Data Analyst,12,Retail,False,,5,3,0.7,Medium,"Machine Learning, Deep Learning",2024-07-31
USR-0974,26,Female,USA,Master's,Content Creator,7,Healthcare,True,"AI Ethics, Prompt Engineering, Machine Learning",4,5,0.35,Low,,2023-12-14
USR-0975,26,Female,Brazil,Bachelor's,Admin Assistant,7,Media,False,,5,5,0.7,High,AI for Business,2023-10-18
USR-0976,57,Female,Canada,PhD,Teacher,34,Manufacturing,False,,4,2,0.7,Medium,"Python, Data Analysis, AI Ethics",2024-01-02
USR-0977,32,Male,Canada,High School,Software Engineer,13,Manufacturing,False,,5,5,0.7,Low,AI for Business,2023-03-03
USR-0978,30,Female,USA,Bachelor's,Data Analyst,11,Tech,False,,4,5,0.7,High,"Python, Data Analysis, AI Ethics",2023-07-20
USR-0979,24,Male,USA,Master's,Admin Assistant,1,Consulting,False,,5,0,0.7,High,"Prompt Engineering, NLP",2024-02-28
USR-0980,31,Female,Brazil,High School,Nurse,7,Consulting,False,,5,0,0.7,Medium,"Python, Data Analysis, AI Ethics",2024-05-14
USR-0981,59,Male,Australia,PhD,Marketing Coordinator,35,Finance,False,,4,5,0.7,High,"Machine Learning, Deep Learning",2024-06-16
USR-0982,57,Female,USA,Master's,Data Analyst,34,Media,True,"Natural Language Processing, Prompt Engineering",3,0,0.35,Medium,,2023-01-03
USR-0983,48,Female,Australia,High School,Nurse,27,Healthcare,False,,4,0,0.7,Medium,AI for Business,2023-04-19
USR-0984,38,Female,USA,Bachelor's,Admin Assistant,14,Education,False,,3,0,0.7,High,"Data Visualization, Python",2024-01-25
USR-0985,49,Male,Canada,Bachelor's,Retail Manager,27,Healthcare,False,,2,1,0.7,High,AI for Business,2024-01-25
USR-0986,22,Male,Brazil,Bachelor's,Software Engineer,0,Consulting,False,,5,4,0.7,Low,"Data Visualization, Python",2023-01-22
USR-0987,51,Male,USA,Bachelor's,Teacher,33,Retail,False,,3,2,0.7,Low,"Data Visualization, Python",2023-08-17
USR-0988,55,Male,India,Bachelor's,AI Specialist,32,Media,False,,3,2,0.7,Low,"Python, Data Analysis, AI Ethics",2023-03-10
USR-0989,24,Female,India,Master's,Teacher,2,Healthcare,True,AI Ethics,5,5,0.32,Medium,,2023-06-30
USR-0990,32,Female,India,Master's,Content Creator,10,Healthcare,False,,4,2,0.7,Low,"Prompt Engineering, NLP",2023-12-19
USR-0991,38,Male,India,Master's,Admin Assistant,19,Tech,True,"Deep Learning, Prompt Engineering, Data Science",4,3,0.25,High,,2023-12-28
USR-0992,25,Non-Binary,France,Bachelor's,Financial Advisor,2,Tech,False,,4,3,0.7,Medium,"Data Visualization, Python",2023-09-19
USR-0993,42,Female,Germany,Other,AI Specialist,19,Healthcare,False,,3,1,0.7,Low,"Prompt Engineering, NLP",2023-03-19
USR-0994,37,Male,Australia,Master's,AI Specialist,15,Healthcare,False,,5,5,0.7,Low,AI for Business,2024-03-09
USR-0995,39,Female,USA,Bachelor's,Teacher,16,Tech,False,,4,3,0.7,Low,AI for Business,2024-03-11
USR-0996,50,Female,France,Bachelor's,Operations Manager,32,Media,False,,3,2,0.7,High,"Machine Learning, Deep Learning",2023-08-21
USR-0997,47,Female,Australia,Bachelor's,Software Engineer,27,Consulting,False,,3,0,0.7,Low,"Prompt Engineering, NLP",2023-07-12
USR-0998,26,Female,Germany,PhD,Marketing Coordinator,2,Healthcare,True,"Deep Learning, Data Science, AI Ethics",5,0,0.26,Low,,2023-10-06
USR-0999,31,Female,USA,Bachelor's,AI Specialist,12,Finance,False,,5,1,0.7,Low,"Data Visualization, Python",2023-12-11
USR-1000,39,Female,Canada,Bachelor's,Data Analyst,19,Consulting,False,,4,2,0.7,Medium,"Machine Learning, Deep Learning",2023-03-03
